latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
8.90526,-80.48615,335.5,0.4,0.44,2020-03-12,1900,1,VIIRS,n,2.0NRT,299.5,2.4,D
9.0744,-79.29266,333.6,0.48,0.48,2020-03-12,1900,1,VIIRS,l,2.0NRT,306.4,3.4,D
8.94825,-80.20755,341.3,0.42,0.45,2020-03-12,1900,1,VIIRS,n,2.0NRT,301.8,13.9,D
9.10691,-79.08797,342.5,0.5,0.49,2020-03-12,1900,1,VIIRS,n,2.0NRT,305.7,10.5,D
9.08891,-79.28569,334.9,0.48,0.48,2020-03-12,1900,1,VIIRS,l,2.0NRT,306.9,3.8,D
9.05144,-79.55724,346.1,0.46,0.47,2020-03-12,1900,1,VIIRS,n,2.0NRT,307.6,6.8,D
8.95373,-80.28933,336.5,0.41,0.45,2020-03-12,1900,1,VIIRS,n,2.0NRT,299.7,2.5,D
8.97414,-80.35322,332,0.41,0.45,2020-03-12,1900,1,VIIRS,n,2.0NRT,296.2,3.6,D
9.10076,-79.49051,343.2,0.47,0.48,2020-03-12,1900,1,VIIRS,n,2.0NRT,305.5,7.2,D
9.10145,-79.49023,341.9,0.47,0.48,2020-03-12,1900,1,VIIRS,n,2.0NRT,306.2,20.8,D
9.11889,-79.49308,330.4,0.47,0.48,2020-03-12,1900,1,VIIRS,n,2.0NRT,301.1,3.1,D
9.02535,-80.21471,345.2,0.42,0.45,2020-03-12,1900,1,VIIRS,n,2.0NRT,298.1,7.2,D
9.01711,-80.36677,349.4,0.41,0.45,2020-03-12,1900,1,VIIRS,n,2.0NRT,300.8,9.7,D
9.15507,-79.55402,338.7,0.47,0.47,2020-03-12,1900,1,VIIRS,n,2.0NRT,305.3,2.8,D
9.19653,-79.61813,354.3,0.46,0.47,2020-03-12,1900,1,VIIRS,n,2.0NRT,306.9,13.6,D
9.14921,-80.12909,339.5,0.43,0.46,2020-03-12,1900,1,VIIRS,n,2.0NRT,297.3,4.5,D
9.13651,-80.3448,331,0.41,0.45,2020-03-12,1900,1,VIIRS,n,2.0NRT,296.7,6.9,D
9.13599,-80.34853,338.7,0.41,0.45,2020-03-12,1900,1,VIIRS,n,2.0NRT,298.8,6.9,D
9.31461,-79.50234,336.8,0.47,0.48,2020-03-12,1900,1,VIIRS,n,2.0NRT,299,3.3,D
9.3151,-79.50182,339.8,0.47,0.48,2020-03-12,1900,1,VIIRS,n,2.0NRT,300.2,5.1,D
9.04431,-81.82709,331.9,0.5,0.41,2020-03-12,1900,1,VIIRS,n,2.0NRT,296.4,3.9,D
9.36965,-79.56001,340.4,0.47,0.48,2020-03-12,1900,1,VIIRS,n,2.0NRT,300.6,2.6,D
8.82936,-79.79598,318.7,0.69,0.74,2020-03-13,0554,1,VIIRS,n,2.0NRT,292,2.8,N
8.82834,-79.79459,321,0.69,0.74,2020-03-13,0554,1,VIIRS,n,2.0NRT,292.4,2.7,N
8.48131,-80.39417,305.3,0.75,0.77,2020-03-13,0554,1,VIIRS,n,2.0NRT,289.8,2.1,N
8.48407,-80.39503,304.8,0.75,0.77,2020-03-13,0554,1,VIIRS,n,2.0NRT,289.9,1.8,N
8.81396,-78.47785,298.4,0.74,0.76,2020-03-13,0736,1,VIIRS,n,2.0NRT,288.1,1.2,N
8.41731,-81.31808,301.1,0.48,0.65,2020-03-13,0736,1,VIIRS,n,2.0NRT,290.6,0.8,N
8.41661,-81.31433,301.7,0.48,0.65,2020-03-13,0736,1,VIIRS,n,2.0NRT,291.1,0.9,N
8.19554,-81.16618,303.4,0.5,0.65,2020-03-13,0736,1,VIIRS,n,2.0NRT,290.3,0.8,N
8.13173,-80.83317,300.8,0.52,0.67,2020-03-13,0736,1,VIIRS,n,2.0NRT,290.4,0.5,N
8.19816,-81.16457,302.2,0.5,0.66,2020-03-13,0736,1,VIIRS,n,2.0NRT,290.3,0.7,N
7.40432,-80.38584,367,0.38,0.36,2020-03-13,1842,1,VIIRS,h,2.0NRT,311.5,18.9,D
7.48474,-80.74905,336.8,0.38,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,297.5,2.5,D
8.01834,-77.77674,333.6,0.45,0.39,2020-03-13,1842,1,VIIRS,n,2.0NRT,298.7,3.9,D
8.02192,-77.77723,334.1,0.45,0.39,2020-03-13,1842,1,VIIRS,n,2.0NRT,299.5,3.9,D
7.58855,-80.73699,340.2,0.38,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,297.8,2.8,D
8.14596,-77.69367,332.8,0.46,0.39,2020-03-13,1842,1,VIIRS,n,2.0NRT,300.5,4.1,D
8.14536,-77.69781,335.8,0.46,0.39,2020-03-13,1842,1,VIIRS,n,2.0NRT,299.5,4.1,D
8.16677,-77.8017,344,0.45,0.39,2020-03-13,1842,1,VIIRS,n,2.0NRT,301.1,7.1,D
8.17035,-77.80221,345.4,0.45,0.39,2020-03-13,1842,1,VIIRS,n,2.0NRT,303,9.2,D
8.16974,-77.80631,334.7,0.45,0.39,2020-03-13,1842,1,VIIRS,n,2.0NRT,294.6,4.8,D
8.17452,-77.79866,347.4,0.45,0.39,2020-03-13,1842,1,VIIRS,n,2.0NRT,303.8,9.2,D
8.17392,-77.80273,352.1,0.45,0.39,2020-03-13,1842,1,VIIRS,n,2.0NRT,306.2,9.2,D
8.17332,-77.80682,333.2,0.45,0.39,2020-03-13,1842,1,VIIRS,n,2.0NRT,296.1,4.8,D
8.1781,-77.79917,347.6,0.45,0.39,2020-03-13,1842,1,VIIRS,n,2.0NRT,305.5,11.3,D
8.1775,-77.80325,349.8,0.45,0.39,2020-03-13,1842,1,VIIRS,n,2.0NRT,301.5,11.3,D
8.177,-77.79894,345.4,0.45,0.39,2020-03-13,1842,1,VIIRS,n,2.0NRT,307.3,14.1,D
8.17641,-77.80303,351,0.45,0.39,2020-03-13,1842,1,VIIRS,n,2.0NRT,303.7,14.1,D
7.78856,-80.69502,330.6,0.38,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,298,6.7,D
7.87858,-80.36857,345.6,0.38,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,307.9,6.4,D
7.81566,-81.44977,338.7,0.39,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,304.6,6.5,D
8.12705,-80.67792,345.3,0.38,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,306.8,100.2,D
8.31505,-80.22,351.7,0.39,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,307,5.8,D
8.31836,-80.22051,342.6,0.39,0.36,2020-03-13,1842,1,VIIRS,l,2.0NRT,316,52,D
8.32409,-80.24994,338.6,0.39,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,306.2,4.8,D
8.32793,-80.24695,355.1,0.39,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,305.7,9.6,D
8.32741,-80.25044,341.1,0.39,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,307.7,9.6,D
8.33125,-80.24745,353.4,0.39,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,307.3,9.6,D
8.33072,-80.25095,338.9,0.39,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,308,9.6,D
8.35082,-80.20757,335.2,0.39,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,304.3,3.3,D
8.34111,-80.3167,338.9,0.39,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,307.1,5,D
8.30444,-80.58132,343,0.38,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,304.8,3.7,D
8.30391,-80.5848,349.3,0.38,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,304.7,4.5,D
8.30774,-80.58182,343.2,0.38,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,306.8,3.7,D
8.34788,-80.34036,332.8,0.39,0.36,2020-03-13,1842,1,VIIRS,l,2.0NRT,307.4,2.5,D
8.3102,-80.59057,333.8,0.38,0.36,2020-03-13,1842,1,VIIRS,l,2.0NRT,305.4,1.9,D
8.30915,-80.5975,333.3,0.38,0.36,2020-03-13,1842,1,VIIRS,l,2.0NRT,306.7,3.9,D
8.30863,-80.60097,338.9,0.38,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,308.1,3.4,D
8.3135,-80.59106,340.1,0.38,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,305.3,1.9,D
8.34557,-80.46814,332.3,0.38,0.36,2020-03-13,1842,1,VIIRS,l,2.0NRT,304.4,4.1,D
8.4212,-80.05475,332.6,0.39,0.36,2020-03-13,1842,1,VIIRS,l,2.0NRT,304.9,3.3,D
8.35875,-80.53764,330,0.38,0.36,2020-03-13,1842,1,VIIRS,l,2.0NRT,304.8,1.5,D
8.45499,-79.98795,339,0.39,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,308.1,4.2,D
8.46375,-79.97486,339.1,0.39,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,307.4,5.1,D
8.46761,-79.97184,337.7,0.39,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,307.5,5.4,D
8.46708,-79.97536,350.3,0.39,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,310.1,5.1,D
8.46882,-79.98645,333.6,0.39,0.36,2020-03-13,1842,1,VIIRS,l,2.0NRT,306.5,2.3,D
8.27942,-81.28139,347.1,0.39,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,307.8,4.3,D
8.38862,-80.71959,342.2,0.38,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,305,3.2,D
8.42913,-80.54512,336.7,0.38,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,304.4,4.4,D
8.47585,-80.3922,331.5,0.39,0.36,2020-03-13,1842,1,VIIRS,l,2.0NRT,305.4,1.5,D
8.48456,-80.37926,341.6,0.39,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,310.2,23.1,D
8.55949,-79.92464,339.8,0.39,0.36,2020-03-13,1842,1,VIIRS,l,2.0NRT,310.3,4.8,D
8.57672,-80.01411,344,0.39,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,307.5,6,D
8.57619,-80.01764,347.1,0.39,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,308.8,6,D
8.57951,-80.01817,337.8,0.39,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,304.3,4.4,D
8.60704,-79.90285,337.9,0.39,0.36,2020-03-13,1842,1,VIIRS,l,2.0NRT,310,4,D
8.5428,-80.48854,337.3,0.39,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,305.6,3.9,D
8.62307,-79.97467,355.8,0.39,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,313.1,15.1,D
8.62254,-79.9782,338,0.39,0.36,2020-03-13,1842,1,VIIRS,l,2.0NRT,310.5,4.1,D
8.62745,-79.96809,332.5,0.39,0.36,2020-03-13,1842,1,VIIRS,l,2.0NRT,307.1,3,D
8.62587,-79.97874,347.9,0.39,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,310.9,7.4,D
8.64092,-79.92331,340.7,0.39,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,306.8,2.3,D
8.48254,-80.976,335.2,0.38,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,298.6,2.8,D
8.53162,-80.76389,330.7,0.38,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,299.7,2.7,D
8.54008,-80.7971,338.7,0.38,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,297.5,4.6,D
8.70665,-79.80254,343.7,0.39,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,313.2,2.4,D
8.70999,-79.80305,345.2,0.39,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,308.5,2.4,D
8.74703,-79.76111,342.8,0.39,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,309,5.6,D
8.74649,-79.7647,336.8,0.39,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,307.5,4.3,D
8.62086,-80.64278,331.9,0.38,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,299.9,3.1,D
8.70775,-80.20365,330.9,0.39,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,301.9,7.6,D
8.67791,-80.40276,343.2,0.39,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,306,17.3,D
8.79373,-79.78661,335.2,0.39,0.36,2020-03-13,1842,1,VIIRS,l,2.0NRT,307.3,1.7,D
8.7932,-79.79015,336.2,0.39,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,304.8,1.7,D
8.71867,-80.40176,339.1,0.39,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,303.4,23.9,D
8.74562,-80.24508,332.9,0.39,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,300.5,2.3,D
8.81995,-79.79417,341.5,0.39,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,310.8,7.7,D
8.41685,-82.57146,343.3,0.41,0.37,2020-03-13,1842,1,VIIRS,l,2.0NRT,308.2,7.1,D
8.83801,-79.83331,344.4,0.39,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,309,11.5,D
8.42024,-82.57199,336.7,0.41,0.37,2020-03-13,1842,1,VIIRS,l,2.0NRT,306.2,5.3,D
8.75921,-80.44707,331,0.39,0.36,2020-03-13,1842,1,VIIRS,l,2.0NRT,301.7,9.5,D
8.83069,-79.99555,340,0.39,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,301.6,7.4,D
8.99363,-79.0956,343.1,0.41,0.37,2020-03-13,1842,1,VIIRS,n,2.0NRT,313.9,7,D
8.91565,-79.69576,340.6,0.4,0.37,2020-03-13,1842,1,VIIRS,n,2.0NRT,309.1,5.4,D
8.8684,-80.21771,340.4,0.39,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,303.6,4.6,D
8.86992,-80.27528,331.3,0.39,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,300.9,2.4,D
8.96296,-79.67728,331.3,0.4,0.37,2020-03-13,1842,1,VIIRS,l,2.0NRT,304.5,2.5,D
8.96243,-79.68085,335.4,0.4,0.37,2020-03-13,1842,1,VIIRS,l,2.0NRT,305.8,1.3,D
8.96391,-79.83102,340.3,0.39,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,308.4,4.5,D
8.901,-80.29527,333,0.39,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,300.7,8.4,D
8.87902,-80.442,330.8,0.39,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,297,1.7,D
8.88233,-80.4425,340.8,0.39,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,302.4,23.3,D
8.87918,-80.46345,342.9,0.39,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,297.9,7.4,D
9.06304,-79.29185,338.9,0.41,0.37,2020-03-13,1842,1,VIIRS,n,2.0NRT,307,2.4,D
8.88963,-80.46146,343.9,0.39,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,298,12,D
9.07338,-79.31593,345.9,0.41,0.37,2020-03-13,1842,1,VIIRS,n,2.0NRT,305.9,6.4,D
9.10075,-79.17664,341.2,0.41,0.37,2020-03-13,1842,1,VIIRS,n,2.0NRT,305.7,5.9,D
9.04735,-79.5396,347.4,0.4,0.37,2020-03-13,1842,1,VIIRS,n,2.0NRT,310.5,9.3,D
8.91211,-80.44701,330,0.39,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,297.2,1.4,D
8.92188,-80.42709,338.4,0.39,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,305.5,60.4,D
8.94688,-80.30581,333,0.39,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,299.6,2.3,D
8.95072,-80.3028,332.5,0.39,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,298.8,32.6,D
9.1595,-78.99062,337.5,0.42,0.37,2020-03-13,1842,1,VIIRS,l,2.0NRT,307.7,6.7,D
9.13043,-79.21138,350,0.41,0.37,2020-03-13,1842,1,VIIRS,n,2.0NRT,312.1,10,D
9.13383,-79.21188,342.7,0.41,0.37,2020-03-13,1842,1,VIIRS,n,2.0NRT,308.6,3.8,D
9.15214,-79.25245,336.1,0.41,0.37,2020-03-13,1842,1,VIIRS,l,2.0NRT,310,2.9,D
9.00068,-80.26382,342,0.39,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,298.1,12.1,D
9.15554,-79.25295,350.5,0.41,0.37,2020-03-13,1842,1,VIIRS,n,2.0NRT,311.6,10,D
9.00399,-80.26431,340.4,0.39,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,298.3,5.3,D
9.23783,-78.72247,341.1,0.43,0.38,2020-03-13,1842,1,VIIRS,n,2.0NRT,301.7,6.2,D
9.2364,-78.72231,344,0.43,0.38,2020-03-13,1842,1,VIIRS,n,2.0NRT,302.6,6.3,D
9.12284,-79.52926,335.6,0.4,0.37,2020-03-13,1842,1,VIIRS,l,2.0NRT,309.2,2.4,D
9.03807,-80.1263,330.8,0.39,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,302.6,1.9,D
9.02845,-80.23637,346.5,0.39,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,301.3,115.7,D
9.03229,-80.23337,332.2,0.39,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,299,13.7,D
9.04113,-80.37809,337,0.39,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,302.4,4.7,D
9.17677,-79.53728,341.2,0.4,0.37,2020-03-13,1842,1,VIIRS,n,2.0NRT,303.8,4,D
9.06108,-80.313,330.3,0.39,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,296.4,1.4,D
9.08751,-80.22736,333.8,0.39,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,300.3,2.9,D
9.28698,-78.97985,334.7,0.42,0.37,2020-03-13,1842,1,VIIRS,n,2.0NRT,299.5,2,D
9.2904,-78.98038,332.3,0.42,0.37,2020-03-13,1842,1,VIIRS,n,2.0NRT,299.6,3.9,D
8.8576,-81.87301,332.8,0.39,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,297.8,3.2,D
9.38315,-78.42382,334.7,0.44,0.38,2020-03-13,1842,1,VIIRS,n,2.0NRT,296.7,3,D
9.33238,-78.81568,333.3,0.42,0.38,2020-03-13,1842,1,VIIRS,n,2.0NRT,300.2,8.6,D
9.3315,-78.81532,330.9,0.42,0.38,2020-03-13,1842,1,VIIRS,n,2.0NRT,298.5,3.5,D
9.33495,-78.81585,333.8,0.42,0.38,2020-03-13,1842,1,VIIRS,n,2.0NRT,295.4,3.5,D
9.3344,-78.81969,334.3,0.42,0.38,2020-03-13,1842,1,VIIRS,n,2.0NRT,295.6,3.5,D
9.21026,-79.71993,341.8,0.4,0.37,2020-03-13,1842,1,VIIRS,n,2.0NRT,302.3,5.3,D
9.13617,-80.37856,334.2,0.39,0.36,2020-03-13,1842,1,VIIRS,n,2.0NRT,301.1,3.9,D
9.24781,-79.65154,343.8,0.4,0.37,2020-03-13,1842,1,VIIRS,n,2.0NRT,307.8,11.7,D
9.28477,-79.65722,337.7,0.4,0.37,2020-03-13,1842,1,VIIRS,n,2.0NRT,308.6,8.1,D
9.28423,-79.66084,349.2,0.4,0.37,2020-03-13,1842,1,VIIRS,n,2.0NRT,309,8.1,D
9.28759,-79.66135,332.5,0.4,0.37,2020-03-13,1842,1,VIIRS,l,2.0NRT,303.3,8.1,D
9.38776,-79.55463,352.9,0.4,0.37,2020-03-13,1842,1,VIIRS,n,2.0NRT,306.4,8.8,D
9.36564,-79.84243,341.5,0.4,0.37,2020-03-13,1842,1,VIIRS,n,2.0NRT,305.6,4.4,D
9.32182,-82.55274,332.9,0.4,0.37,2020-03-13,1842,1,VIIRS,l,2.0NRT,298.9,9.4,D
9.20998,-78.87683,308,0.32,0.55,2020-03-14,0718,1,VIIRS,n,2.0NRT,291.2,1,N
9.05992,-79.55063,308.8,0.58,0.52,2020-03-14,0718,1,VIIRS,n,2.0NRT,293,1.6,N
8.63795,-79.92197,304.1,0.56,0.51,2020-03-14,0718,1,VIIRS,n,2.0NRT,292.6,1.5,N
8.13734,-80.62012,303.6,0.51,0.49,2020-03-14,0718,1,VIIRS,n,2.0NRT,291.4,0.8,N
8.13283,-80.62091,307,0.51,0.49,2020-03-14,0718,1,VIIRS,n,2.0NRT,291.7,0.8,N
8.00782,-80.85104,343.1,0.38,0.43,2020-03-14,1824,1,VIIRS,n,2.0NRT,304.7,5.5,D
7.29381,-80.56785,330.2,0.57,0.43,2020-03-14,1824,1,VIIRS,l,2.0NRT,303.5,2.2,D
7.31692,-80.86974,341.8,0.39,0.44,2020-03-14,1824,1,VIIRS,n,2.0NRT,305.1,7.6,D
7.46044,-80.43307,335.5,0.55,0.43,2020-03-14,1824,1,VIIRS,n,2.0NRT,303.4,4.9,D
7.48289,-80.34498,331.9,0.55,0.42,2020-03-14,1824,1,VIIRS,n,2.0NRT,301.6,2.4,D
7.48677,-80.3455,347.5,0.55,0.42,2020-03-14,1824,1,VIIRS,n,2.0NRT,303.9,10.7,D
7.52249,-80.34586,331.9,0.54,0.42,2020-03-14,1824,1,VIIRS,n,2.0NRT,301.1,1.9,D
8.04481,-77.18716,336.5,0.4,0.37,2020-03-14,1824,1,VIIRS,n,2.0NRT,296.3,6.1,D
8.09915,-77.18509,336,0.39,0.37,2020-03-14,1824,1,VIIRS,l,2.0NRT,299.3,5.9,D
7.66549,-80.72817,338.3,0.57,0.43,2020-03-14,1824,1,VIIRS,n,2.0NRT,303.1,5.9,D
7.66469,-80.73308,331.7,0.57,0.43,2020-03-14,1824,1,VIIRS,n,2.0NRT,300.3,5.9,D
7.72071,-80.70808,339,0.57,0.43,2020-03-14,1824,1,VIIRS,n,2.0NRT,301.7,13.7,D
7.83093,-80.52721,333.3,0.55,0.43,2020-03-14,1824,1,VIIRS,l,2.0NRT,304.6,5.2,D
7.76603,-81.0113,341.5,0.39,0.44,2020-03-14,1824,1,VIIRS,n,2.0NRT,307.1,6.5,D
7.8378,-80.7784,334.9,0.57,0.43,2020-03-14,1824,1,VIIRS,n,2.0NRT,304.3,6.9,D
7.9337,-80.36594,338.4,0.54,0.42,2020-03-14,1824,1,VIIRS,n,2.0NRT,306.6,5.2,D
7.86882,-80.9125,349.4,0.39,0.44,2020-03-14,1824,1,VIIRS,n,2.0NRT,304.3,6.5,D
8.3607,-78.02541,333.3,0.41,0.37,2020-03-14,1824,1,VIIRS,l,2.0NRT,299.3,21.2,D
8.36411,-78.02594,332.6,0.41,0.37,2020-03-14,1824,1,VIIRS,l,2.0NRT,298.8,21.2,D
7.93424,-80.85234,342.4,0.38,0.43,2020-03-14,1824,1,VIIRS,n,2.0NRT,306.4,2.8,D
7.96872,-80.69328,337.9,0.56,0.43,2020-03-14,1824,1,VIIRS,n,2.0NRT,310.8,17.9,D
7.85637,-81.52229,340.7,0.42,0.46,2020-03-14,1824,1,VIIRS,n,2.0NRT,298.8,21.9,D
7.99889,-80.88107,332,0.38,0.44,2020-03-14,1824,1,VIIRS,l,2.0NRT,303.5,3.2,D
7.88869,-81.55936,351.2,0.43,0.46,2020-03-14,1824,1,VIIRS,n,2.0NRT,304.1,27.8,D
8.00726,-80.85448,330.7,0.38,0.43,2020-03-14,1824,1,VIIRS,l,2.0NRT,304.4,3,D
8.00104,-80.88214,334.7,0.38,0.44,2020-03-14,1824,1,VIIRS,n,2.0NRT,304.8,3.3,D
7.88603,-81.55878,347.2,0.43,0.46,2020-03-14,1824,1,VIIRS,n,2.0NRT,299.5,12.5,D
8.01018,-80.85217,354.6,0.38,0.43,2020-03-14,1824,1,VIIRS,n,2.0NRT,309.7,18.3,D
8.00558,-80.87944,335.3,0.38,0.44,2020-03-14,1824,1,VIIRS,n,2.0NRT,305.2,3.7,D
8.00501,-80.8828,330.5,0.38,0.44,2020-03-14,1824,1,VIIRS,l,2.0NRT,305.2,3.3,D
7.89015,-81.55968,352.3,0.43,0.46,2020-03-14,1824,1,VIIRS,n,2.0NRT,301.1,12.5,D
8.09926,-80.7804,335.6,0.57,0.43,2020-03-14,1824,1,VIIRS,n,2.0NRT,305.4,6.4,D
8.09964,-80.96667,343.6,0.39,0.44,2020-03-14,1824,1,VIIRS,n,2.0NRT,305.2,3.6,D
8.10362,-80.96735,355.8,0.39,0.44,2020-03-14,1824,1,VIIRS,n,2.0NRT,308.7,9.8,D
8.58074,-78.16384,339.7,0.42,0.37,2020-03-14,1824,1,VIIRS,n,2.0NRT,299.8,4.5,D
8.12494,-81.21076,336.5,0.4,0.44,2020-03-14,1824,1,VIIRS,n,2.0NRT,300.6,3.1,D
8.12435,-81.21431,339.9,0.4,0.44,2020-03-14,1824,1,VIIRS,n,2.0NRT,301.5,4.1,D
8.22085,-81.13636,335,0.4,0.44,2020-03-14,1824,1,VIIRS,l,2.0NRT,305.3,2.7,D
8.22547,-81.13342,338.4,0.4,0.44,2020-03-14,1824,1,VIIRS,n,2.0NRT,307.6,3.6,D
8.22487,-81.13701,333.5,0.4,0.44,2020-03-14,1824,1,VIIRS,l,2.0NRT,305.8,2.8,D
8.69617,-78.4786,331.4,0.43,0.38,2020-03-14,1824,1,VIIRS,l,2.0NRT,296.8,3.5,D
8.70024,-78.4753,345.8,0.43,0.38,2020-03-14,1824,1,VIIRS,n,2.0NRT,299.9,219.1,D
8.69903,-78.48301,333.7,0.43,0.38,2020-03-14,1824,1,VIIRS,l,2.0NRT,296.2,6,D
8.7037,-78.47586,367,0.43,0.38,2020-03-14,1824,1,VIIRS,h,2.0NRT,346.8,219.1,D
8.31369,-80.92123,341.3,0.38,0.43,2020-03-14,1824,1,VIIRS,n,2.0NRT,304.2,3.3,D
8.44753,-80.2588,330.6,0.52,0.42,2020-03-14,1824,1,VIIRS,l,2.0NRT,304.6,3.5,D
8.45133,-80.2594,332.2,0.52,0.42,2020-03-14,1824,1,VIIRS,n,2.0NRT,302.4,3.5,D
8.4733,-80.29198,342.1,0.52,0.42,2020-03-14,1824,1,VIIRS,n,2.0NRT,303.8,13.9,D
8.48169,-80.28847,336.8,0.52,0.42,2020-03-14,1824,1,VIIRS,n,2.0NRT,300.3,6.7,D
8.35735,-81.19315,341,0.4,0.44,2020-03-14,1824,1,VIIRS,n,2.0NRT,302.8,20.5,D
8.61501,-79.9492,343.6,0.5,0.41,2020-03-14,1824,1,VIIRS,n,2.0NRT,305,8.8,D
8.61877,-79.94959,344.3,0.5,0.41,2020-03-14,1824,1,VIIRS,n,2.0NRT,305.2,8.8,D
8.63274,-79.91098,333.8,0.5,0.41,2020-03-14,1824,1,VIIRS,n,2.0NRT,302.5,6.8,D
8.63201,-79.91538,340.1,0.5,0.41,2020-03-14,1824,1,VIIRS,n,2.0NRT,306.4,6.8,D
8.63577,-79.91579,345.7,0.5,0.41,2020-03-14,1824,1,VIIRS,n,2.0NRT,305.7,7.6,D
8.63953,-79.91609,344.5,0.5,0.41,2020-03-14,1824,1,VIIRS,n,2.0NRT,303.6,7.6,D
8.8663,-78.62027,345.8,0.43,0.38,2020-03-14,1824,1,VIIRS,n,2.0NRT,304.1,7.6,D
8.86566,-78.62429,332.7,0.43,0.38,2020-03-14,1824,1,VIIRS,l,2.0NRT,302,7.6,D
8.86977,-78.62082,346.6,0.43,0.38,2020-03-14,1824,1,VIIRS,n,2.0NRT,301.5,7.6,D
8.57996,-80.6916,331.3,0.55,0.43,2020-03-14,1824,1,VIIRS,n,2.0NRT,297.8,5.1,D
8.41891,-81.61952,332.4,0.42,0.45,2020-03-14,1824,1,VIIRS,n,2.0NRT,303,1.9,D
